頁	行	部首	字首	單字	反切	聲母	韻母	備註
30	15	馬	馮	馮	磐生	p'	a'ng	
30	15	馬	馮	馮	扶中	f	ung	
30	15	馬	馮	憑	磐生	p'	a'ng	
30	15	馬	馵	馵	之去	ch	ü	
30	15	骨	骨	骨	見骨	k	wa't	
30	15	骨	骨	滑	喻刮	-	wat	
30	15	骨	骨	猾	喻刮	-	wat	
30	17	高	高	高	見刀	k	ou	
30	17	高	高	蒿	見刀	k	ou	
30	17	高	高	篙	見刀	k	ou	
30	17	高	高	膏	見刀	k	ou	
30	17	高	高	膏	見路	k	ou	
30	17	高	高	藁	見老	k	ou	
30	17	高	高	皜	見老	k	ou	
30	17	高	高	槁	見老	k	ou	
30	17	高	高	稿	見老	k	ou	
30	17	高	高	敲	可交	h	aou	
30	17	高	高	犒	可路	h	ou	
30	17	髟	髟	髟	丙夭	p	ew	
30	19	鬥	鬥	鬥	丁又	t	ow	
30	19	鬯	鬯	鬯	丑上	ch'	eong	
30	19	鬯	鬱	鬱	烏骨	-	wa't	
30	19	鬲	鬲	鬲	見則	k	a'k	
30	19	鬲	鬲	隔	見則	k	a'k	
30	19	鬲	鬲	翮	由息	y	ik	
30	19	鬲	鬵	鬵	前金	ts'	um	
31	1	鬼	鬼	鬼	見鬼	k	wy	
31	1	鬼	鬼	愧	啟位	k'	wy	
31	1	鬼	鬼	塊	非界	f	ea	
31	1	鬼	鬼	瑰	非界	f	ea	
31	1	鬼	鬼	魁	非回	f	ooey	
31	1	鬼	鬼	嵬	非回	f	ooey	
31	1	鬼	鬼	隗	非回	f	ooey	
31	1	鬼	鬼	隗	喻每	-	ooey	
31	1	鬼	鬼	槐	喻乖	-	wae	
31	1	鹵	鹵	鹵	耒苦	l	oo	
31	1	鹵	鹽	鹽	由廉	y	eem	
31	3	魚	魚	魚	言於	j	ü	
31	3	魚	魚	漁	言於	j	ü	
31	3	魚	魯	魯	耒老	l	ou	
31	3	魚	魯	櫓	耒老	l	ou	
31	3	魚	鮮	鮮	心天	s	een	
31	3	魚	鮮	鮮	心典	s	een	
31	3	魚	鮮	癬	心典	s	een	
31	3	魚	鮮	廯	心典	s	een	
31	3	鳥	鳥	鳥	尼水	n	oey	
31	3	鳥	鳥	裊	尼水	n	oey	
31	3	鳥	鳥	鳴	明丁	m	ing	
31	4	鳥	鳧	鳧	扶烏	f	oo	
31	6	鹿	鹿	鹿	耒卜	l	uk	
31	6	鹿	鹿	麓	拉卜	l	uk	
31	6	鹿	鹿	鏖	烏交	-	aou	
31	6	鹿	鹿	麤	七刀	ts'	ou	
31	6	鹿	鹿	麁	七刀	ts'	ou	
31	6	鹿	鹿	麀	英由	y	ow	
31	6	鹿	鹿	塵	長申	ch'	a'n	
31	6	鹿	麃	麃	丙夭	p	ew	
31	6	鹿	麗	麗	耒世	l	y	
31	6	鹿	麗	儷	耒世	l	y	
31	6	鹿	麗	灑	審也	s'	a[r]	
31	6	鹿	麗	邐	耒彼	l	ěy	
31	6	麥	麥	麥	明則	m	a'k	
31	8	麻	麻	麻	明加	m	a[r]	
31	8	麻	麻	蔴	明加	m	a[r]	
31	8	麻	麻	痳	明加	m	a[r]	
31	8	麻	麻	磨	明個	m	o[r]	
31	8	麻	麻	磨	明何	m	o[r]	
31	8	麻	麻	魔	乜何	m	o[r]	
31	8	麻	麻	摩	乜何	m	o[r]	
31	8	麻	麻	麼	乜何	m	o[r]	
31	8	麻	麻	麾	非西	f	y	
31	8	麻	麻	糜	明彼	m	ěy	
31	8	麻	麻	糜	明非	m	ěy	
31	8	黃	黃	黃	下王	h	wong	
31	8	黃	黃	箕	下王	h	wong	
31	8	黃	黃	磺	下王	h	wong	
31	8	黃	黃	潢	下王	h	wong	
31	8	黃	黃	橫	喻橫	-	wang	
31	8	黃	黃	橫	喻橫	-	wang	
31	8	黃	黃	黌	下中	h	ung	
31	10	黍	黍	黍	審語	s'	ü	
31	10	黍	黎	黎	耒西	l	y	
31	10	黍	黎	犂	耒西	l	y	
31	10	黍	黎	藜	耒西	l	y	
31	10	黑	黑	黑	可則	h	a'k	
31	10	黑	黑	墨	明則	m	a'k	
31	10	黑	黑	默	明則	m	a'k	
31	10	黑	黑	嘿	明則	m	a'k	
31	10	黑	黨	黨	丁綁	t	ong	
31	10	黑	黨	讜	丁綁	t	ong	
31	10	黑	黨	儻	太綁	t'	ong	
31	12	黹	黹	黹	之至	ch	e	
31	12	黽	黽	黽	明忍	m	a'n	
31	12	黽	黽	繩	時丁	s'	ing	
31	12	黽	黽	蠅	由丁	y	ing	
31	12	鼎	鼎	鼎	丁丙	t	ing	
31	12	鼓	鼓	鼓	見苦	k	oo	
31	12	鼓	鼓	瞽	見苦	k	oo	
31	14	鼠	鼠	鼠	審語	s'	ü	
31	14	鼻	鼻	鼻	並利	p	ěy	
31	14	鼻	鼻	劓	言至	j	e	
31	14	齊	齊	齊	前西	ts'	y	
31	14	齊	齊	劑	則西	ts	y	
31	14	齊	齊	擠	則西	ts	y	
31	14	齊	齊	躋	則西	ts	y	
31	14	齊	齊	齎	則西	ts	y	
31	14	齊	齊	齋	之鞋	ch	ea	
31	14	齊	齊	儕	長鞋	ch'	ea	
31	14	齊	齊	濟	則世	ts	y	
31	14	齊	齊	霽	則世	ts	y	
31	14	齊	齊	薺	前啟	ts'	y	
31	16	齒	齒	齒	丑始	ch'	e	
31	16	龍	龍	龍	耒中	l	ung	
31	16	龍	龍	籠	耒中	l	ung	
31	16	龍	龍	聾	耒中	l	ung	
31	16	龍	龍	朧	耒中	l	ung	
31	16	龍	龍	寵	丑總	ch'	ung	
31	16	龍	龍	壟	耒總	l	ung	
31	16	龍	龍	隴	耒總	l	ung	
31	16	龍	龍	龐	磐當	p'	ong	
31	16	龍	龍	襲	在甲	ts	ap	
31	18	龜	龜	龜	見為	k	wy	
31	18	龜	龜	鬮	見由	k	ow	
31	18	龠	龠	龠	由約	y	eok	
31	18	龠	龠	籥	由約	y	eok	
31	18	龠	龠	鑰	由約	y	eok	
31	18	龠	龠	禴	由約	y	eok	
31	18	龠	龠	籲	由約	y	eok	
