# 資料庫版本: 2020-08-22
序號	字頭	字頭種類	異體字	頁碼	補遺頁碼	粵拼聲母	粵拼韻母	粵拼聲調	九聲聲調	粵拼讀音	音序	讀音分類	釋義	另見原文	校訂註
10654.2	遏			177		ng	aat	3	8	ngaat3	N26	A			
10655.1	過			177		gw	o	3	3	gwo3	K28		過去		
10655.2	過			177		gw	o	1	1	gwo1	K26		姓		
10656.1	遌			177		ng	ok	6	9	ngok6	N80				
10657.1	遄			177		c	yun	4	4	cyun4	Q129				
10658.1	遑			177		w	ong	4	4	wong4	T48				
10659.1	遁			177		d	eon	6	6	deon6	F97				
10660.1	逾			177		j	yu	4	4	jyu4	A51				
10661.1	迸			177		b	ing	3	3	bing3	B55				
10662.1	遊			177		j	au	4	4	jau4	S10				
10663.1	遒			177		c	au	4	4	cau4	Q35				
10664.1	道			177		d	ou	6	6	dou6	F80				
10665.1	遂			177		s	eoi	6	6	seoi6	R121				
10666.1	運			177		w	an	6	6	wan6	T31				
10667.1	遍			177		p	in	3	3	pin3	C42				
10668.1	遐			177		h	aa	4	4	haa4	O2				
10669.1	違			177		w	ai	4	4	wai4	T23				
10670.1	遘			177		g	au	3	3	gau3	J29				
10671.1	遠			177		j	yun	5	5	jyun5	A58		遠近		
10671.2	遠			177		j	yun	6	6	jyun6	A59		疏遠		
10672.1	遢			177		t	aap	3	8	taap3	G13				
10673.1	遣			177		h	in	2	2	hin2	O72				
10674.1	遝			177		d	aap	6	9	daap6	F16				
10675.1	遞			177		d	ai	6	6	dai6	F22				
10676.1	遙			177		j	iu	4	4	jiu4	S42				
10677.1	遛			177		l	au	4	4	lau4	I29		逗遛		
10677.2	遛			177		l	au	6	6	lau6	I31		遛遛		
10678.1	遡			177		s	ou	3	3	sou3	R98			同溯	
10679.1	遜			177		s	eon	3	3	seon3	R124				
10680.1	遨			177		ng	ou	4	4	ngou4	N61				
10681.1	遰			177		s	ai	6	6	sai6	R27				
10681.2	遰			177		d	ai	6	6	dai6	F22			同遞	
10682.1	遭			177		z	ou	1	1	zou1	P91				
10683.1	遬			177		c	uk	1	7	cuk1	Q121				
10684.1	𨖍			177			ng	4	4	ng4	N86		古吾、敔字		
10685.1	䢩			177		j	yu	5	5	jyu5	A52		古敔字		
10686.1	遱			177		l	au	4	4	lau4	I29				
10687.1	遯			177		d	eon	6	6	deon6	F97				
10688.1	遮			177		z	e	1	1	ze1	P52				
10689.1	適			177		s	ik	1	7	sik1	R93		適合		
10689.2	適			177		d	ik	1	7	dik1	F75		通嫡		
10689.3	適			177		z	aak	6	9	zaak6	P27		通謫		
10690.1	遲			177		c	i	4	4	ci4	Q62				
10691.1	遶			177		j	iu	5	5	jiu5	S43				
10692.1	遷			177		c	in	1	1	cin1	Q72				
10693.1	遼			177		l	iu	4	4	liu4	I55				
10694.1	遺			177		w	ai	4	4	wai4	T23		遺失		
10694.2	遺			177		w	ai	6	6	wai6	T25		贈送		
10695.1	遻			177			ng	6	6	ng6	N88		遇見		
10695.2	遻			177		ng	ok	6	9	ngok6	N80			同遌	
10696.1	遴			177		l	eon	4	4	leon4	I103				
10697.1	遵			177		z	eon	1	1	zeon1	P118				
10698.1	選			177		s	yun	2	2	syun2	R143		選舉		
10698.2	選			177		s	yun	3	3	syun3	R144		通算		
10699.1	遹			178		w	at	6	9	wat6	T34				
10700.1	邁			178		m	aai	6	6	maai6	D7				
10701.1	遽			178		g	eoi	6	6	geoi6	J101				
10702.1	還			178		w	aan	4	4	waan4	T11		歸還		
10702.2	還			178		s	yun	4	4	syun4	R145		通旋		
10703.1	邀			178		j	iu	1	1	jiu1	S39				
10704.1	邂			178		h	aai	6	6	haai6	O8				
10705.1	邆			178		t	ang	4	4	tang4	G31				
10706.1	邅			178		z	in	1	1	zin1	P76				
10707.1	邃			178		s	eoi	6	6	seoi6	R121				
10708.1	避			178		b	ei	6	6	bei6	B38				
10709.1	邇			178		j	i	5	5	ji5	S37				
10710.1	邈			178		m	iu	5	5	miu5	D56				
10710.2	邈			178		m	ok	6	9	mok6	D79	A			
10711.1	邌			178		l	ai	4	4	lai4	I25				
10712.1	邊			178		b	in	1	1	bin1	B46				
10713.1	邋			178		l	aap	6	9	laap6	I21				
10714.1	邍			178		j	yun	4	4	jyun4	A57				
10715.1	邐			178		l	ei	5	5	lei5	I43				
10716.1	邏			178		l	o	4	4	lo4	I81				
10717.1	邑			178		j	ap	1	7	jap1	S25				
10718.1	邛			178		k	ung	4	4	kung4	L59				
10719.1	邗			178		h	on	4	4	hon4	O97				
10720.1	邘			178		j	yu	1	1	jyu1	A48				
10721.1	邙			178		m	ong	4	4	mong4	D75				
10722.1	邕			178		j	ung	1	1	jung1	S83				
10723.1	邦			178		b	ong	1	1	bong1	B65				
10724.1	邧			178		j	yun	4	4	jyun4	A57				
10725.1	䢵			178		w	an	4	4	wan4	T29				
10726.1	邪			178		c	e	4	4	ce4	Q54		邪正		
10726.2	邪			178		j	e	4	4	je4	S29		語助詞		
10727.1	邨			178		c	yun	1	1	cyun1	Q126			同村	
10728.1	邠			178		b	an	1	1	ban1	B27				
10729.1	邟			178		k	ong	3	3	kong3	L43				
10730.1	邡			178		f	ong	1	1	fong1	E33				
10731.1	邥			178		s	am	2	2	sam2	R34				
10732.1	那			178		n	aa	5	5	naa5	H4		指示代詞		
10732.2	那			178		n	o	1	1	no1	H59		姓		
10732.3	那			178		n	o	4	4	no4	H60		多、何		
10733.1	邯			178		h	on	4	4	hon4	O97				
10734.1	邴			178		b	ing	2	2	bing2	B54				
10735.1	邳			178		p	ei	4	4	pei4	C32				
10736.1	邶			178		b	ui	3	3	bui3	B73				
10737.1	邺			178		j	ip	6	9	jip6	S58				
10738.1	邱			178		j	au	1	1	jau1	S7				
10739.1	邸			178		d	ai	2	2	dai2	F20				
10740.1	邲			178		b	ei	3	3	bei3	B37				
10741.1	邵			178		s	iu	6	6	siu6	R73				
10742.1	邰			178		t	oi	4	4	toi4	G66				
10743.1	邢			178		j	ing	4	4	jing4	S64				
10744.1	邽			178		gw	ai	1	1	gwai1	K12				
10745.1	邿			178		s	i	1	1	si1	R63				
10746.1	𨚵			178		z	oi	3	3	zoi3	P100				
10747.1	郁			178		j	uk	1	7	juk1	S88				
10748.1	郅			178		z	at	6	9	zat6	P50				
10749.1	邾			178		z	yu	1	1	zyu1	P130				
10750.1	郋			178		h	ai	4	4	hai4	O32				
10751.1	郈			178		h	au	6	6	hau6	O40				
10752.1	郃			178		h	ap	6	9	hap6	O56				
10752.2	郃			178		g	ap	3	8	gap3	J43		郃陽		
10753.1	郄			178		gw	ik	1	7	gwik1	K25				
10754.1	郇			178		s	eon	1	1	seon1	R122				
10755.1	郊			178		g	aau	1	1	gaau1	J8				
10756.1	郝			178		k	ok	3	8	kok3	L46				
10757.1	郙			178		f	u	2	2	fu2	E39				
10758.1	郖			178		d	au	1	1	dau1	F23				
10758.2	郖			178		d	au	6	6	dau6	F26				
10759.1	郠			178		g	ang	2	2	gang2	J40				
10760.1	郚			178			ng	4	4	ng4	N86				
10761.1	郕			178		s	ing	4	4	sing4	R91				
10762.1	郟			179		g	aap	3	8	gaap3	J19				
10763.1	𨛍			179		s	aau	2	2	saau2	R9				
10764.1	郢			179		j	ing	5	5	jing5	S65				
10765.1	郘			179		l	eoi	5	5	leoi5	I100				
10766.1	郜			179		g	ou	3	3	gou3	J78				
10767.1	郔			179		j	in	4	4	jin4	S54				
10768.1	郗			179		c	i	1	1	ci1	Q59				
10769.1	郛			179		f	u	1	1	fu1	E38				
10770.1	郤			179		gw	ik	1	7	gwik1	K25				
10771.1	郎			179		l	ong	4	4	long4	I86				
10772.1	郡			179		gw	an	6	6	gwan6	K19				
10773.1	郰			179		z	au	1	1	zau1	P32				
10774.1	郴			179		s	am	1	1	sam1	R33				
10775.1	郲			179		l	oi	4	4	loi4	I82				
10776.1	郪			179		c	ai	1	1	cai1	Q28				
10777.1	䣊			179		d	ong	2	2	dong2	F87				
10778.1	𨛬			179		p	ui	4	4	pui4	C67				
10779.1	郵			179		j	au	4	4	jau4	S10				
10780.1	郳			179		ng	ai	4	4	ngai4	N33				
10781.1	郫			179		p	ei	4	4	pei4	C32				
10782.1	郭			179		gw	ok	3	8	gwok3	K32				
10783.1	部			179		b	ou	6	6	bou6	B61				
10784.1	郱			179		p	ing	4	4	ping4	C48				
10785.1	郯			179		t	aam	4	4	taam4	G7				
10786.1	都			179		d	ou	1	1	dou1	F77				
10787.1	鄀			179		j	oek	6	9	joek6	S77				
10788.1	郾			179		j	in	2	2	jin2	S52				
10789.1	鄄			179		g	yun	3	3	gyun3	J117				
10790.1	郹			179		gw	ik	1	7	gwik1	K25				
10791.1	鄂			179		ng	ok	6	9	ngok6	N80				
10792.1	鄅			179		j	yu	5	5	jyu5	A52				
10793.1	鄇			179		h	au	6	6	hau6	O40				
10794.1	鄃			179		s	yu	1	1	syu1	R136				
10795.1	鄆			179		w	an	6	6	wan6	T31				
10796.1	郼			179		j	i	1	1	ji1	S33				
10797.1	郿			179		m	ei	4	4	mei4	D45				
10798.1	鄏			179		j	uk	6	9	juk6	S89				
10799.1	鄑			179		z	i	1	1	zi1	P64				
10800.1	鄖			179		w	an	4	4	wan4	T29				
10801.1	鄋			179		s	au	1	1	sau1	R28				
10802.1	鄎			179		s	ik	1	7	sik1	R93				
10803.1	鄔			179		w	u	1	1	wu1	T53				
10804.1	鄒			179		z	au	1	1	zau1	P32				
10805.1	鄗			179		h	ou	6	6	hou6	O84		古地名		
10805.2	鄗			179		h	aau	1	1	haau1	O9		水名		
10806.1	鄐			179		c	uk	1	7	cuk1	Q121				
10807.1	鄍			179		m	ing	4	4	ming4	D63				
10808.1	鄉			179		h	oeng	1	1	hoeng1	O110				
10808.2	鄉			179		h	oeng	3	3	hoeng3	O112			同嚮	
10809.1	鄢			179		j	in	1	1	jin1	S51				
10810.1	鄞			179		ng	an	4	4	ngan4	N49				
10811.1	䣛			179		s	at	1	7	sat1	R46				
10812.1	鄟			179		z	yun	1	1	zyun1	P134				
10813.1	鄠			179		w	u	6	6	wu6	T57				
10814.1	鄚			179		m	ok	6	9	mok6	D79				
10815.1	鄙			179		p	ei	2	2	pei2	C30				
10816.1	鄤			179		m	aan	6	6	maan6	D15				
10817.1	鄡			179		h	iu	1	1	hiu1	O65				
10818.1	𨝋			179		z	aai	3	3	zaai3	P6				
10818.2	𨝋			179		z	ai	3	3	zai3	P30	A			
10819.1	鄘			179		j	ung	4	4	jung4	S85				
10820.1	鄜			179		f	u	1	1	fu1	E38				
10821.1	鄣			179		z	oeng	1	1	zoeng1	P108				
10822.1	鄝			179		l	iu	5	5	liu5	I56				
10823.1	鄛			179		c	aau	4	4	caau4	Q11				
10824.1	鄲			179		d	aan	1	1	daan1	F11				
10825.1	鄦			179		h	eoi	2	2	heoi2	O114				
10826.1	鄱			179		p	o	4	4	po4	C58				
10826.2	鄱			179		b	o	3	3	bo3	B64	A			
10827.1	鄬			179		w	ai	4	4	wai4	T23				
10828.1	鄮			179		m	au	6	6	mau6	D30				
10829.1	鄯			179		s	in	6	6	sin6	R84				
10830.1	鄰			179		l	eon	4	4	leon4	I103				
10831.1	鄭			179		z	eng	6	6	zeng6	P60				
10832.1	鄫			179		c	ang	4	4	cang4	Q47				
10833.1	鄩			179		c	am	4	4	cam4	Q39				
10834.1	鄪			179		b	ei	3	3	bei3	B37				
10835.1	鄧			179		d	ang	6	6	dang6	F38				
10836.1	鄳			179		m	aang	4	4	maang4	D16				
10837.1	鄴			179		j	ip	6	9	jip6	S58				
10838.1	鄵			179		c	ou	3	3	cou3	Q86				
10839.1	鄶			180		k	ui	3	3	kui3	L57				
10839.2	鄶			180		k	ui	2	2	kui2	L56	A			
10840.1	鄹			180		z	au	1	1	zau1	P32				
10841.1	鄾			180		j	au	1	1	jau1	S7				
10842.1	鄺			180		k	ong	3	3	kong3	L43				
10842.2	鄺			180		kw	ong	3	3	kwong3	M19	G			
10843.1	酃			180		l	ing	4	4	ling4	I68				
10844.1	酆			180		f	ung	1	1	fung1	E50				
10845.1	酅			180		kw	ai	4	4	kwai4	M12				
10846.1	酈			180		l	ik	6	9	lik6	I72				
10847.1	酇			180		z	aan	3	3	zaan3	P17				
10848.1	酉			180		j	au	5	5	jau5	S11				
10849.1	酊			180		d	ing	1	1	ding1	F71		酊齊		
10849.2	酊			180		d	ing	2	2	ding2	F72		酩酊		
10850.1	酋			180		j	au	4	4	jau4	S10				
10850.2	酋			180		c	au	4	4	cau4	Q35	G			
10851.1	酐			180		h	ong	5	5	hong5	O104		苦酒		
10851.2	酐			180		g	on	1	1	gon1	J85		化學名詞		
10852.1	酎			180		z	au	6	6	zau6	P35				
10853.1	酌			180		z	oek	3	8	zoek3	P112				
10854.1	酒			180		z	au	2	2	zau2	P33				
10855.1	配			180		p	ui	3	3	pui3	C66				
10856.1	酏			180		j	i	4	4	ji4	S36				
10857.1	酞			180		t	aai	3	3	taai3	G3				
10858.1	酕			180		m	ou	4	4	mou4	D68				
10859.1	酗			180		j	yu	3	3	jyu3	A50				
10859.2	酗			180		h	eoi	3	3	heoi3	O115	A			
10860.1	酚			180		f	an	1	1	fan1	E17				
10861.1	酔			180		z	eoi	3	3	zeoi3	P116			同醉	
10862.1	酘			180		t	au	4	4	tau4	G23				
10863.1	酖			180		d	aam	1	1	daam1	F7		嗜酒		
10863.2	酖			180		z	am	6	6	zam6	P39		同鴆		
10864.1	酣			180		h	am	4	4	ham4	O44				
10865.1	酤			180		g	u	1	1	gu1	J102				
10866.1	酟			180		t	im	1	1	tim1	G39				
10867.1	酢			180		z	ok	6	9	zok6	P107				
10868.1	酥			180		s	ou	1	1	sou1	R96				
10869.1	𨠑			180		t	o	4	4	to4	G63			同酡	
10870.1	䣱			180		j	yu	3	3	jyu3	A50			同酗	
10870.2	䣱			180		h	eoi	3	3	heoi3	O115	A		同酗	
10871.1	酡			180		t	o	4	4	to4	G63				
10872.1	酨			180		d	oi	6	6	doi6	F85				
10872.2	酨			180		z	oi	6	6	zoi6	P101	A			
10873.1	酮			180		t	ung	4	4	tung4	G85				
10874.1	酰			180		s	in	1	1	sin1	R79				
10875.1	酯			180		z	i	2	2	zi2	P65				
10876.1	酩			180		m	ing	5	5	ming5	D64				
10876.2	酩			180		m	ing	4	4	ming4	D63	A			
10877.1	酪			180		l	ok	3	8	lok3	I89		乳酪		
10877.2	酪			180		l	ou	6	6	lou6	I77		濃果汁		
10878.1	酬			180		c	au	4	4	cau4	Q35				
10879.1	酧			180		c	au	4	4	cau4	Q35			同酬	
10880.1	酵			180		h	aau	1	1	haau1	O9				
10880.2	酵			180		g	aau	3	3	gaau3	J10	G			
10881.1	酺			180		p	ou	4	4	pou4	C53				
10882.1	酲			180		c	ing	4	4	cing4	Q81				
10883.1	酷			180		h	uk	6	9	huk6	O122				
10884.1	酶			180		m	ui	4	4	mui4	D80				
10885.1	酴			180		t	ou	4	4	tou4	G59				
10886.1	酹			180		l	yut	3	8	lyut3	I117				
10886.2	酹			180		l	aai	6	6	laai6	I7	A			
10887.1	酸			180		s	yun	1	1	syun1	R142				
10888.1	酳			180		j	an	6	6	jan6	S24				
10889.1	醋			180		c	ou	3	3	cou3	Q86				
10890.1	醃			180		j	im	1	1	jim1	S45				
10890.2	醃			180		j	ip	3	8	jip3	S57	V			
10891.1	醆			181		z	aan	2	2	zaan2	P16			同盞	
10892.1	醌			181		kw	an	1	1	kwan1	M14				
10893.1	醄			181		t	ou	4	4	tou4	G59				
10894.1	醇			181		s	eon	4	4	seon4	R125				
10895.1	醉			181		z	eoi	3	3	zeoi3	P116				
10896.1	醅			181		p	ui	1	1	pui1	C65				
10897.1	醁			181		l	uk	6	9	luk6	I112				
10898.1	醊			181		z	yut	3	8	zyut3	P138				
10898.2	醊			181		z	eoi	3	3	zeoi3	P116	A			
10899.1	醐			181		w	u	4	4	wu4	T56				
10900.1	醎			181		h	aam	4	4	haam4	O17				
10901.1	醍			181		t	ai	4	4	tai4	G18				
10902.1	醒			181		s	ing	2	2	sing2	R89				
10902.2	醒			181		s	eng	2	2	seng2	R58	V			
10903.1	䤈			181		h	ei	1	1	hei1	O60			同醯	
10904.1	醕			181		s	eon	4	4	seon4	R125			同醇	
10905.1	醓			181		t	aam	2	2	taam2	G5				
10906.1	醑			181		s	eoi	2	2	seoi2	R117				
10907.1	醢			181		h	oi	2	2	hoi2	O90				
10908.1	醛			181		c	yun	4	4	cyun4	Q129				
10909.1	醠			181			ong	3	3	ong3	A42				
10910.1	醞			181		w	an	3	3	wan3	T28				
10911.1	醜			181		c	au	2	2	cau2	Q33				
10912.1	䤌			181		c	oeng	1	1	coeng1	Q103				
10913.1	醟			181		w	ing	6	6	wing6	T38				
10914.1	醝			181		c	o	4	4	co4	Q92				
10915.1	醣			181		t	ong	4	4	tong4	G71				
10916.1	醚			181		m	ai	4	4	mai4	D24				
10917.1	醡			181		z	aa	3	3	zaa3	P3				
10918.1	醩			181		z	ou	1	1	zou1	P91			同糟	
10919.1	醧			181		j	yu	3	3	jyu3	A50				
10920.1	醫			181		j	i	1	1	ji1	S33				
10921.1	醨			181		l	ei	4	4	lei4	I42				
10922.1	醬			181		z	oeng	3	3	zoeng3	P110				
10923.1	醪			181		l	ou	4	4	lou4	I75				
10924.1	醰			181		t	aam	4	4	taam4	G7				
10925.1	醭			181		b	uk	6	9	buk6	B85				
10925.2	醭			181		p	ok	3	8	pok3	C64	A			
10926.1	醮			181		z	iu	3	3	ziu3	P70				
10927.1	醯			181		h	ei	1	1	hei1	O60				
10928.1	醱			181		p	ut	3	8	put3	C74				
10929.1	醵			181		g	eoi	6	6	geoi6	J101				
10929.2	醵			181		k	oek	6	9	koek6	L51				
10930.1	醲			181		n	ung	4	4	nung4	H73				
10931.1	醴			181		l	ai	5	5	lai5	I26				
10932.1	醳			181		j	ik	6	9	jik6	S68		陳酒		
10932.2	醳			181		s	ik	1	7	sik1	R93		古釋字		
10933.1	醷			181		j	ik	1	7	jik1	S67				
10934.1	醻			181		c	au	4	4	cau4	Q35			同酬	
10935.1	醹			181		j	yu	4	4	jyu4	A51				
10936.1	醺			181		f	an	1	1	fan1	E17				
10937.1	醼			181		j	in	3	3	jin3	S53				
10938.1	醽			181		l	ing	4	4	ling4	I68				
10939.1	釀			181		j	oeng	6	6	joeng6	S75				
10940.1	醾			181		m	ei	4	4	mei4	D45				
10941.1	醿			181		m	ei	4	4	mei4	D45			同醾	
10942.1	釂			181		z	iu	3	3	ziu3	P70				
10943.1	釁			181		j	an	6	6	jan6	S24				
10944.1	釃			181		s	i	1	1	si1	R63				
10945.1	釄			181		m	ei	4	4	mei4	D45			同醾	
10946.1	釅			181		j	im	6	6	jim6	S50				
10947.1	釆			181		b	in	6	6	bin6	B49				
10948.1	采			181		c	oi	2	2	coi2	Q95		神采		
10948.2	采			181		c	oi	3	3	coi3	Q96		采地		
10949.1	釉			181		j	au	6	6	jau6	S12				
10950.1	釋			182		s	ik	1	7	sik1	R93				
10951.1	里			182		l	ei	5	5	lei5	I43		里程		
10952.1	重			182		z	ung	6	6	zung6	P126		重要		
10952.2	重			182		c	ung	5	5	cung5	Q120	V	輕重		
10952.3	重			182		c	ung	4	4	cung4	Q119		重複		
10953.1	野			182		j	e	5	5	je5	S30				
10954.1	釐			182		l	ei	4	4	lei4	I42			同厘	
10954.2	釐			182		h	ei	1	1	hei1	O60			通禧	
10954.3	釐			182		h	ei	2	2	hei2	O61	A		通禧	
10955.1	金			182		g	am	1	1	gam1	J31				
10956.1	釓			182		g	aa	1	1	gaa1	J1				
10957.1	釔			182		j	yut	3	8	jyut3	A60				
10958.1	針			182		z	am	1	1	zam1	P36				
10959.1	釘			182		d	ing	1	1	ding1	F71				
10959.2	釘			182		d	eng	1	1	deng1	F49	V			
10960.1	釙			182		p	ok	3	8	pok3	C64				
10961.1	釗			182		c	iu	1	1	ciu1	Q64				
10962.1	釜			182		f	u	2	2	fu2	E39				
10963.1	釕			182		l	iu	5	5	liu5	I56		化學元素名		
10963.2	釕			182		l	iu	6	6	liu6	I57		釕銱兒		
10964.1	釢			182		n	aai	5	5	naai5	H6				
10965.1	釬			182		h	on	6	6	hon6	O99				
10966.1	釭			182		g	ong	1	1	gong1	J88				
10967.1	釷			182		t	ou	2	2	tou2	G57				
10968.1	釱			182		d	ai	6	6	dai6	F22				
10968.2	釱			182		d	aai	6	6	daai6	F6	A			
10969.1	釦			182		k	au	3	3	kau3	L10				
10970.1	釺			182		c	in	1	1	cin1	Q72				
10971.1	釧			182		c	yun	3	3	cyun3	Q128				
10972.1	釤			182		s	aam	1	1	saam1	R11		化學元素名		
10972.2	釤			182		s	in	3	3	sin3	R81		釤刀		
10973.1	釩			182		f	aan	4	4	faan4	E8				
10974.1	釣			182		d	iu	3	3	diu3	F57				
10975.1	鈒			182		k	ap	1	7	kap1	L20		短矛		
10975.2	鈒			182		z	aap	6	9	zaap6	P23	D	鈒骨		
10976.1	釶			182		s	i	1	1	si1	R63				
10977.1	釹			182		n	eoi	5	5	neoi5	H69				
10978.1	釵			182		c	aai	1	1	caai1	Q5				
10979.1	鈇			182		f	u	1	1	fu1	E38				
10980.1	鈣			182		k	oi	3	3	koi3	L41				
10981.1	鈈			182		b	at	1	7	bat1	B32				
10982.1	鈦			182		t	aai	3	3	taai3	G3				
10983.1	鈪			182			aak	3	8	aak3	A16				
10984.1	鈍			182		d	eon	6	6	deon6	F97				
10985.1	釾			182		ng	aa	4	4	ngaa4	N4		化學元素名		
10985.2	釾			182		j	e	4	4	je4	S29			同鋣	
10986.1	鈔			182		c	aau	1	1	caau1	Q9				
10987.1	鈉			182		n	aap	6	9	naap6	H17				
10988.1	釽			182		p	ik	1	7	pik1	C49			同䤨	
10989.1	釿			182		g	an	1	1	gan1	J35				
10990.1	鈑			182		b	aan	2	2	baan2	B14				
10991.1	鈐			182		k	im	4	4	kim4	L32				
10992.1	鈆			182		j	yun	4	4	jyun4	A57				
10993.1	欽			182		j	am	1	1	jam1	S13				
10994.1	鈞			182		gw	an	1	1	gwan1	K16				
10995.1	鈎			182		ng	au	1	1	ngau1	N36				
10996.1	鈁			182		f	ong	1	1	fong1	E33				
10997.1	鈧			182		k	ong	3	3	kong3	L43				
10998.1	鈥			182		f	o	2	2	fo2	E31				
10999.1	鈄			182		d	au	2	2	dau2	F24				
11000.1	鈕			182		n	au	2	2	nau2	H22				
11001.1	鈀			182		p	aa	4	4	paa4	C3		齒鈀		
11001.2	鈀			182		b	aa	2	2	baa2	B2		化學元素名		
11002.1	鉅			182		g	eoi	6	6	geoi6	J101				
11003.1	鈺			182		j	uk	6	9	juk6	S89				
11004.1	鉦			182		z	ing	1	1	zing1	P84		古樂器		
11004.2	鉦			182		z	ing	3	3	zing3	P86		化學元素名		
11005.1	鉗			183		k	im	4	4	kim4	L32				
11006.1	鈷			183		g	u	1	1	gu1	J102				
11006.2	鈷			183		g	u	2	2	gu2	J103	A			
11007.1	鉢			183		b	ut	3	8	but3	B80				
11008.1	鉥			183		s	eot	6	9	seot6	R129				
11009.1	鈳			183		k	o	1	1	ko1	L40				
11010.1	鉕			183		p	o	2	2	po2	C56				
11011.1	鈸			183		b	ut	6	9	but6	B81				
11011.2	鈸			183		b	at	6	9	bat6	B33	A			
11012.1	鉞			183		j	yut	6	9	jyut6	A61				
11013.1	鉭			183		d	aan	3	3	daan3	F12				
11014.1	鉬			183		m	uk	6	9	muk6	D93				
11015.1	鉏			183		c	eoi	4	4	ceoi4	Q111		姓		
11015.2	鉏			183		c	o	4	4	co4	Q92			同鋤	
11016.1	鉀			183		g	aap	3	8	gaap3	J19				
11017.1	鉮			183		s	an	4	4	san4	R39				
11018.1	鈿			183		t	in	4	4	tin4	G47		寶鈿		
11018.2	鈿			183		d	in	6	6	din6	F66		錢		
11019.1	鈾			183		j	au	4	4	jau4	S10				
11020.1	鉠			183		j	oeng	1	1	joeng1	S70				
11021.1	鉌			183		w	o	4	4	wo4	T43				
11022.1	鉑			183		b	ok	6	9	bok6	B71				
11023.1	鈴			183		l	ing	4	4	ling4	I68				
11024.1	鉩			183		s	aai	2	2	saai2	R5			古璽字	
11025.1	鉛			183		j	yun	4	4	jyun4	A57				
11026.1	鉤			183		ng	au	1	1	ngau1	N36			同鈎	
11027.1	鉚			183		m	aau	5	5	maau5	D10				
11028.1	鉋			183		p	aau	4	4	paau4	C9		同刨		
11029.1	鉒			183		z	yu	3	3	zyu3	P132				
11030.1	鈰			183		s	i	5	5	si5	R67				
11031.1	鉉			183		j	yun	5	5	jyun5	A58				
11032.1	鉈			183		t	o	4	4	to4	G63		秤鉈		
11032.2	鉈			183		t	aa	1	1	taa1	G1		化學元素名		
11033.1	鉍			183		b	it	1	7	bit1	B50				
11033.2	鉍			183		b	ei	3	3	bei3	B37	A			
11034.1	鈮			183		n	ei	6	6	nei6	H35				
11035.1	鈹			183		p	ei	1	1	pei1	C29		針砭		
11035.2	鈹			183		p	ei	4	4	pei4	C32		化學元素名		
11036.1	鉫			183		g	aa	1	1	gaa1	J1				
11037.1	鉧			183		m	ou	5	5	mou5	D69				
11038.1	鉺			183		j	i	5	5	ji5	S37				
11039.1	銬			183		k	aau	3	3	kaau3	L4				
11040.1	銠			183		l	ou	5	5	lou5	I76				
11041.1	銎			183		k	ung	4	4	kung4	L59				
11042.1	鉷			183		h	ung	4	4	hung4	O119				
11043.1	銪			183		j	au	5	5	jau5	S11				
11044.1	銙			183		kw	aa	1	1	kwaa1	M1				
11045.1	鋮			183		s	ing	4	4	sing4	R91				
11046.1	銕			183		t	it	3	8	tit3	G50			同鐵	
11047.1	銍			183		z	at	6	9	zat6	P50				
11048.1	鈃			183		j	ing	4	4	jing4	S64		酒器		
11048.2	鈃			183		g	in	1	1	gin1	J62		人名		
11049.1	銅			183		t	ung	4	4	tung4	G85				
11050.1	銦			183		j	an	1	1	jan1	S19				
11051.1	銖			183		z	yu	1	1	zyu1	P130				
11052.1	銑			183		s	in	2	2	sin2	R80				
11053.1	銩			183		d	iu	1	1	diu1	F55				
11054.1	銛			183		c	im	1	1	cim1	Q68				
11055.1	銋			183		j	am	4	4	jam4	S16				
11056.1	銗			183		h	au	4	4	hau4	O38				
11057.1	銜			183		h	aam	4	4	haam4	O17				
11058.1	䤨			183		p	ik	1	7	pik1	C49				
11059.1	銓			183		c	yun	4	4	cyun4	Q129				
11060.1	鉿			183		h	ap	6	9	hap6	O56		鉿匝		
11060.2	鉿			183		h	aa	1	1	haa1	O1		化學元素名		
11061.1	銘			183		m	ing	4	4	ming4	D63				
11061.2	銘			183		m	ing	5	5	ming5	D64	A			
11062.1	鉻			183		g	ok	3	8	gok3	J92				
11063.1	銚			183		d	iu	6	6	diu6	F58		吊子		
11063.2	銚			183		j	iu	4	4	jiu4	S42		大鋤		
11064.1	銫			183		s	ik	1	7	sik1	R93				
11065.1	鉸			183		g	aau	2	2	gaau2	J9				
11065.2	鉸			183		g	aau	3	3	gaau3	J10	A			
11066.1	銥			183		j	i	1	1	ji1	S33				
11067.1	銃			183		c	ung	3	3	cung3	Q118				
11068.1	銨			183			on	1	1	on1	A39				
11068.2	銨			183		ng	on	1	1	ngon1	N72	A			
11069.1	銀			183		ng	an	4	4	ngan4	N49				
11070.1	銣			183		j	yu	6	6	jyu6	A53				
11070.2	銣			183		j	yu	4	4	jyu4	A51	A			
11071.1	銾			183		h	ung	3	3	hung3	O118				
11072.1	鋪			183		p	ou	1	1	pou1	C50				
11072.2	鋪			183		p	ou	3	3	pou3	C52		店舖		
11073.1	鋙			183		j	yu	5	5	jyu5	A52		鉏鋙		
11073.2	鋙			183			ng	4	4	ng4	N86		錕鋙		
11074.1	鋏			183		g	aap	3	8	gaap3	J19				
11075.1	鋀			184		d	au	6	6	dau6	F26				
