頁	字碼	漢字	廣州話	備註	數碼化附註
91	1569	捧	[pung2]	(又)[bung2]	
91	1570	掘	[gwat9]		
91	1571	措	[cou3]		
91	1572	捱	[ngaai4]		
91	1573	掩	[jim2]		
91	1574	掃	[sou3]		
91	1575	掛	[gwaa3]		
91	1576	捫	[mun4]		
91	1577	掉	[diu6]		
91	1578	掌	[zoeng2]		
91	1579	排	[paai4]		
91	1580	推	[teoi1]		
91	1581	掄	[leon4]		
91	1582	授	[sau6]		
91	1583	掙	"1)[zang1]:掙扎
2)[zaang6]:掙錢"		
91	1584	採	[coi2]		
91	1585	掬	[guk7]		
92	1586	掏	[tou4]		
92	1587	掀	[hin1]		
92	1588	捻	[nin2]	"(又)[nim2]
(語)[nan2]"	
92	1589	捨	[se2]		
92	1590	掣	[zai3]	風馳電掣又讀[cit8]	
92	1591	揮	[fai1]		
92	1592	描	[miu4]		
92	1593	揀	[gaan2]		
92	1594	揉	[jau4]		
92	1595	揆	[kwai4]	(又)[kwai5]	
92	1596	揍	[zau3]		
92	1597	插	[caap8]		
92	1598	握	[ak7]		
92	1599	摒	[bing3]		
92	1600	揩	[haai1]		
92	1601	揣	[cyun2]	(又)[ceoi2]	
92	1602	提	[tai4]		
92	1603	揖	[jap7]		
92	1604	揭	[kit8]		
92	1605	揚	[joeng4]		
92	1606	捶	[ceoi4]		
92	1607	援	[wun4]或[jyun4]		
93	1608	揪	[zau1]		
93	1609	換	[wun6]		
93	1610	搜	[sau2]	(又)[sau1]	
93	1611	搾	[zaa3]		
93	1612	搞	[gaau2]		
93	1613	搪	[tong4]		
93	1614	搓	[co1]		
93	1615	搭	[daap8]		
93	1616	搽	[caa4]		
93	1617	搏	[bok8]		
93	1618	搔	[sou1]		
93	1619	損	[syun2]		
93	1620	搬	[bun1]		
93	1621	搶	[coeng2]		
93	1622	搖	[jiu4]		
93	1623	搗	[dou2]		
93	1624	摘	[zaak9]		
93	1625	摔	[seot7]		
93	1626	摩	[mo1]		
93	1627	摸	[mo2]	同摹；摸棱同模棱	
93	1628	摺	[zip8]		
93	1629	摯	[zi3]		
94	1630	摹	[mou4]		
94	1631	撇	[pit8]		
94	1632	摟	[lau5]		
94	1633	摑	[gwaak8]		
94	1634	摧	[ceoi1]		
94	1635	撤	[cit8]		
94	1636	撞	[zong6]		
94	1637	撈	"1)[laau4]:打撈
2)[lou1]:撈本兒"		《異讀》#1誤作lau4，《讀音表》無誤。
94	1638	撰	[zaan6]		
94	1639	撥	[but9]		
94	1640	撓	[naau4]	(又)[naau5]	
94	1641	撕	[si1]		
94	1642	撩	[liu4]		
94	1643	撒	[saat8]		
94	1644	撐	[caang1]		
94	1645	撲	[pok8]		
94	1646	撮	[cyut8]		
94	1647	播	[bo3]		
94	1648	撫	[fu2]		
95	1649	撚	[nin2]	(語)[nan2]	
95	1650	撬	[giu6]		
95	1651	擅	[sin6]		
95	1652	擁	[jung2]		
95	1653	撻	[taat8]		
95	1654	擂	[leoi4]		
95	1655	擊	[gik7]		
95	1656	擘	[maak8]		
95	1657	擋	"1)[dong2]:阻擋
2)[dong3]:摒擋"		
95	1658	據	[geoi3]		
95	1659	擄	[lou5]		
95	1660	擇	[zaak9]		
95	1661	操	"1)[cou1]:操戈
2)[cou3]:操守"		
95	1662	擎	[king4]		
95	1663	撿	[gim2]		
95	1664	擒	[kam4]		
95	1665	擔	"1)[daam1]:擔水
2)[daam3]:重擔"		
95	1666	撼	[ham6]		
95	1667	擠	[zai1]		
95	1668	擰	[ning6]	(又)[ning4]	
96	1669	擦	[caat8]		
96	1670	擬	[ji5]		
96	1671	擱	[gok8]		
96	1672	擴	[kwok8]	(又)[kong3]	
96	1673	擲	[zaak9]		
96	1674	擾	[jiu2]	(又)[jiu5]	
96	1675	攆	[lin5]		
96	1676	攀	[paan1]		
96	1677	擺	[baai2]		
96	1678	擻	[sau2]		
96	1679	攏	[lung5]		
96	1680	攘	"1)[joeng4]:攘除
2)[joeng6]:擾攘"		
96	1681	攔	[laan4]		
96	1682	攙	[caam1]		
96	1683	攝	[sip8]		
96	1684	攜	[kwai4]		
96	1685	攣	[lyun4]		
96	1686	攤	[taan1]		
96	1687	攫	[fok8]		
96	1688	攪	[gaau2]		
96	1689	攬	[laam5]		
97	1690	支	[zi1]		
97	1691	收	[sau1]		
97	1692	改	[goi2]		
97	1693	攻	[gung1]		
97	1694	放	[fong3]		
97	1695	政	[zing3]		
97	1696	故	[gu3]		
97	1697	效	[haau6]		
97	1698	啟	[kai2]		
97	1699	敖	[ngou4]		
97	1700	救	[gau3]		
97	1701	教	[gaau3]		
97	1702	敝	[bai6]		
97	1703	敗	[baai6]		
97	1704	敏	[man5]		
97	1705	敍	[zeoi6]		
97	1706	敦	[deon1]		
97	1707	敢	[gam2]		
97	1708	散	"1)[saan3]:散步
2)[saan2]:散文"		
97	1709	敞	[cong2]		
98	1710	敬	[ging3]		
98	1711	敲	[haau1]		
98	1712	敵	[dik9]		
98	1713	敷	[fu1]		
98	1714	數	"1)[sou3]:數目
2)[sou2]:數算
3)[sok8]:數見不鮮"		
98	1715	整	[zing2]		
98	1716	斃	[bai6]		
98	1717	斂	[lim5]	(又)[lim6]	
98	1718	文	[man4]	文過飾非又讀[man6]	
98	1719	斑	[baan1]		
98	1720	斐	[fei2]		
98	1721	斗	[dau2]	同鬥，斗爭	
98	1722	料	[liu6]		
98	1723	斜	[ce4]		
98	1724	斟	[zam1]		
98	1725	斡	[waat8]	(少數民族名)[wo1]達斡爾	
98	1726	斤	[gan1]		
99	1727	斥	[cik7]		
99	1728	斧	[fu2]		
99	1729	斫	[zoek8]		
99	1730	斬	[zaam2]		
99	1731	斯	[si1]		
99	1732	新	[san1]		
99	1733	斷	"1)[dyun6]:斷絕
2)[dyun3]:判斷"	(語)[tyun5]折斷	
99	1734	方	[fong1]		
99	1735	於	[jyu1]	(古)[wu1]於戲	
99	1736	施	[si1]	(古)[ji6]義於子孫	
99	1737	旁	[pong4]	(古)同傍[bong6]	
99	1738	旅	[leoi5]		
99	1739	族	[zuk9]		
99	1740	旋	[syun4]		
99	1741	旌	[zing1]	(又)[sing1]	
99	1742	旎	[nei5]		
99	1743	旗	[kei4]		
99	1744	旖	[ji2]		
100	1745	既	[gei3]		
100	1746	日	[jat9]		
100	1747	旦	"1)[daan3]:元旦
2)[daan2]:花旦"		
100	1748	旨	[zi2]		
100	1749	早	[zou2]		
100	1750	旬	[ceon4]		
100	1751	旭	[juk7]		
100	1752	旱	[hon5]		
100	1753	旺	[wong6]		
100	1754	昔	[sik7]		
100	1755	昆	[kwan1]	(又)[gwan1]	
100	1756	昌	[coeng1]		
100	1757	易	"1)[ji6]:容易
2)[jik9]:交易"		
100	1758	昂	[ngong4]		
100	1759	明	[ming4]		
100	1760	昏	[fan1]		
100	1761	春	[ceon1]		
100	1762	昭	[ciu1]		
100	1763	昧	[mui6]		
100	1764	是	[si6]		
100	1765	映	[jing2]		
100	1766	星	[sing1]		
101	1767	昨	[zok8]	(又)[zok9]	
101	1768	晏	[aan3]		
101	1769	時	[si4]		
101	1770	晉	[zeon3]		
101	1771	晃	[fong2]		
101	1772	晌	[hoeng2]		
101	1773	晝	[zau3]		
101	1774	晤	[ng6]		
101	1775	晨	[san4]		
101	1776	晚	[maan5]		
101	1777	晦	[fui3]		
101	1778	普	[pou2]		
101	1779	晰	[sik7]		
101	1780	晴	[cing4]		
101	1781	晶	[zing1]		
101	1782	景	[ging2]		
101	1783	暑	[syu2]		
101	1784	智	[zi3]		
101	1785	暗	[am3]		
101	1786	暉	[fai1]		
101	1787	暈	"1)[wan6]:日暈
2)[wan4]:頭暈"		
101	1788	暇	[haa6]		
101	1789	暖	[nyun5]		
101	1790	暨	[kei3]		
102	1791	暢	[coeng3]		
102	1792	暮	[mou6]		
102	1793	暫	[zaam6]		
102	1794	暴	"1)[bou6]:暴動
2)[buk9]:古同曝"		
102	1795	曆	[lik9]		
102	1796	曉	[hiu2]		
102	1797	暹	[cim3]	(又)[cim1]	
102	1798	曙	[cyu5]	(又)[syu5]	又音原作syn，據直音及《異讀》所列字典注音改正。
102	1799	曖	[oi3]	(又)[*oi2]	
102	1800	曠	[kwong3]	(又)[kong3]	
102	1801	曝	[buk9]		
102	1802	曦	[hei1]		
102	1803	曬	[saai3]		
102	1804	曰	[joek9]	(又)[jyut9]	
102	1805	曲	[kuk7]		
102	1806	曳	[jai6]		《讀音表》字形原作「拽」，重複出現且與部首不符。今按部首、畫數及《字詞表》字序改作「曳」。
102	1807	更	"1)[gang1]:更改
2)[gaang1]:打更
3)[gang3]:更好"		
102	1808	曷	[hot8]		
103	1809	書	[syu1]		
103	1810	曹	[cou4]		
103	1811	勗	[juk7]		
103	1812	曾	"1)[zang1]:曾祖
2)[cang4]:曾經"		
103	1813	替	[tai3]		
103	1814	會	"1)[wui6]:會師，會計
2)[wui5]:學會了"	(古)[kui2]會稽，會計又讀[kui2]	
103	1815	月	[jyut9]		
103	1816	有	[jau5]	(古)同又	
103	1817	服	[fuk9]		
103	1818	朋	[pang4]		
103	1819	朔	[sok8]		
103	1820	朕	[zam6]		
103	1821	朗	[long5]		
103	1822	望	[mong6]		
103	1823	期	"1)[kei4]:期望
2)[gei1]:期年"		
103	1824	朝	"1)[ziu1]:朝夕
2)[ciu4]:朝代"		
103	1825	朦	[mung4]		
103	1826	朧	[lung4]		
104	1827	木	[muk9]		
104	1828	朮	[seot9]		
104	1829	本	[bun2]		
104	1830	未	[mei6]		
104	1831	末	[mut9]		
104	1832	札	[zaat8]		
104	1833	朽	[nau2]		
104	1834	朴	[pok8]	[piu4]姓朴	
104	1835	朱	[zyu1]		
104	1836	朵	[do2]	(語)[doe2]	
104	1837	李	[lei5]		
104	1838	材	[coi4]		
104	1839	村	[cyun1]		
104	1840	杜	[dou6]		
104	1841	杖	[zoeng6]		
104	1842	杞	[gei2]		
104	1843	束	[cuk7]		
104	1844	杏	[hang6]		
104	1845	杉	[caam3]	(又)[saam1]	
104	1846	杭	[hong4]		
104	1847	枕	"1)[zam2]:枕頭
2)[zam3]:枕著枕頭"		
105	1848	杰	[git9]		
105	1849	杷	[paa4]		
105	1850	枝	[zi1]		
105	1851	林	[lam4]		
105	1852	杯	[bui1]		
105	1853	板	[baan2]		
105	1854	枉	[wong2]		
105	1855	東	[dung1]		
105	1856	果	[gwo2]		
105	1857	杳	[miu5]	(又)[jiu2]	
105	1858	枇	[pei4]		
105	1859	松	[cung4]		
105	1860	析	[sik7]		
105	1861	杵	[cyu5]		
105	1862	枚	[mui4]		
105	1863	柿	[ci2]	(又)[ci5]	
105	1864	染	[jim5]		
105	1865	柱	[cyu5]		
105	1866	柔	[jau4]		
105	1867	某	[mau5]		
105	1868	架	[gaa3]		
105	1869	枯	[fu1]		
105	1870	柩	[gau6]		
105	1871	柯	[o1]		
105	1872	柄	[beng3]		
106	1873	柑	[gam1]		
106	1874	柬	[gaan2]		
106	1875	柵	"1)[caak8]:籬笆柵
2)[saan1]:柵極"		
106	1876	枴	[gwaai2]		
106	1877	柚	[jau2]	(又)[jau6]；[zuk9]:杼柚	
106	1878	查	[caa4]	[zaa1]姓查	
106	1879	枸	[gau2]		
106	1880	柏	[paak8]	(又)[baak8]	
106	1881	柳	[lau5]		
106	1882	校	"1)[haau6]:學校
2)[gaau3]:校對"		
106	1883	核	[hat9]	(語)[wat9]果核義	
106	1884	案	[on3]		
106	1885	框	[hong1]	(又)[kwaang1]	
106	1886	桓	[wun4]		
106	1887	根	[gan1]		
106	1888	桂	[gwai3]		
106	1889	桔	[gat7]		
107	1890	栩	[heoi2]		
107	1891	栗	[leot9]		
107	1892	桑	[song1]		
107	1893	栽	[zoi1]		
107	1894	桌	[coek8]	(又)[zoek8]；同棹[zaau6]	
107	1895	柴	[caai4]		
107	1896	桐	[tung4]		
107	1897	桀	[git9]		
107	1898	格	[gaak8]		
107	1899	桃	[tou4]		
107	1900	株	[zyu1]		
107	1901	桅	[wai4]		
107	1902	栓	[saan1]		
107	1903	梳	[so1]		
107	1904	梁	[loeng4]		
107	1905	梯	[tai1]		
107	1906	梢	[saau1]		
107	1907	梓	[zi2]		
107	1908	梵	[faan4]	(又)[faan6]	
107	1909	桶	[tung2]		
107	1910	梧	[ng4]		
107	1911	梗	[gang2]		
107	1912	械	[haai6]		
107	1913	桿	[gon2]	同杆	
108	1914	梃	[ting5]		
108	1915	梭	[so1]		
108	1916	梆	[bong1]		
108	1917	梅	[mui4]		
108	1918	條	[tiu4]		
108	1919	梨	[lei4]		
108	1920	梟	[hiu1]		
108	1921	棄	[hei3]		
108	1922	棺	[gun1]		
108	1923	棕	[zung1]	同㯶	
108	1924	椅	[ji2]	(木名)[ji1]	
108	1925	棟	[dung3]	(又)[dung6]	
108	1926	森	[sam1]		
108	1927	棧	[zaan6]		
108	1928	棒	[paang5]		
108	1929	棲	[cai1]		
108	1930	棣	[dai6]		
108	1931	棋	[kei4]		
108	1932	植	[zik9]		
108	1933	棠	[tong4]		
108	1934	棘	[gik7]		
108	1935	棗	[zou2]		
108	1936	棵	[fo2]		
109	1937	棹	[zaau6]		
109	1938	棍	[gwan3]		
109	1939	椒	[ziu1]		
109	1940	椎	"1)[zeoi1]:椎骨
2)[ceoi4]:鐵椎"		
109	1941	棉	[min4]		
109	1942	棚	[paang4]		
109	1943	榔	[long4]		
109	1944	楚	[co2]		
109	1945	楠	[naam4]		
109	1946	楔	[sit8]		
109	1947	極	[gik9]		
109	1948	椰	[je4]		
109	1949	概	[koi3]		
109	1950	業	[jip9]		
109	1951	楷	"1)[kaai2]:楷書
2)[gaai1]:楷樹"		
109	1952	楊	[joeng4]		
109	1953	楨	[zing1]		
109	1954	楫	[zip8]		
109	1955	楞	[ling4]		
109	1956	楓	[fung1]		
109	1957	楹	[jing4]		
109	1958	榆	[jyu4]		
109	1959	榜	[bong2]		
109	1960	榨	[zaa3]		
110	1961	榕	[jung4]		
110	1962	槁	[gou2]		
110	1963	榮	[wing4]		
110	1964	榷	[kok8]		
110	1965	槓	"1)[gong3]:木槓
2)[gung3]:槓杆
3)[lung5]:樟木槓"		《異讀》#2「槓杆」誤作gung5，今據《讀音表》。
110	1966	構	[kau3]	(又)[gau3]	
110	1967	榛	[zeon1]		
110	1968	榻	[taap8]		
110	1969	榴	[lau4]		
110	1970	槐	[waai4]		
110	1971	槍	[coeng1]		
110	1972	榭	[ze6]		
110	1973	槌	[ceoi4]		
110	1974	樣	[joeng6]		
110	1975	樟	[zoeng1]		
110	1976	槨	[gwok8]		
110	1977	樁	[zong1]		
110	1978	樞	[syu1]		
110	1979	標	[biu1]		
110	1980	槽	[cou4]		
110	1981	樊	[faan4]	(又)[faan6]	
110	1982	模	"1)[mou4]:模型
2)[mou2]:模子"		
110	1983	樓	[lau4]		
111	1984	槳	[zoeng2]		
111	1985	樂	"1)[lok9]:快樂
2)[ngok9]:音樂
3)[ngaau6]:樂群"		
111	1986	樽	[zeon1]		
111	1987	橙	[caang2]	本讀[caang4]	
111	1988	橫	[waang4]		
111	1989	橘	[gwat7]		
111	1990	樹	[syu6]		
111	1991	橄	[gam2]		
111	1992	橢	[to5]		
111	1993	樸	[pok8]		
111	1994	樺	[waa4]	(又)[waa6]	
111	1995	橡	[zoeng6]		
111	1996	橋	[kiu4]		
111	1997	橇	[hiu1]	(又)[ceoi3]	
111	1998	樵	[ciu4]		
111	1999	機	[gei1]		
111	2000	檀	[taan4]		
111	2001	檔	"1)[dong2]:檔案
2)[dong3]:一檔子事"		
111	2002	檄	[hat9]		
111	2003	檢	[gim2]		
111	2004	檜	[kui2]		
112	2005	櫛	[zit8]		
112	2006	檳	[ban1]		
112	2007	檸	[ning4]		
112	2008	櫃	[gwai6]	(木名)[geoi2]櫃柳	
112	2009	檻	[laam6]		
112	2010	櫂	[zaau6]	通桌，棹	
112	2011	檬	[mung1]	本讀[mung4]	
112	2012	櫥	[cyu4]	(語)[ceoi4]	
112	2013	櫝	[duk9]		
112	2014	櫚	[leoi4]		
112	2015	櫓	[lou5]		
112	2016	欄	[laan4]		
112	2017	櫻	[jing1]		
112	2018	權	[kyun4]		
112	2019	欖	[laam2]	(又)[laam5]	
112	2020	欠	[him3]		
112	2021	次	[ci3]		
112	2022	欣	[jan1]		
112	2023	欲	[juk9]		
112	2024	款	[fun2]		
112	2025	欺	[hei1]		
112	2026	欽	[jam1]		
113	2027	歇	[hit8]		
113	2028	歉	[hip8]		
113	2029	歌	[go1]		
113	2030	歐	[au1]		
113	2031	歟	[jyu4]		
113	2032	歡	[fun1]		
113	2033	止	[zi2]		
113	2034	正	"1)[zing3]:正中
2)[zing1]:正月"		
113	2035	此	[ci2]		
113	2036	步	[bou6]		
113	2037	武	[mou5]		
113	2038	歧	[kei4]		
113	2039	歪	[waai1]		
113	2040	歲	[seoi3]		
113	2041	歷	[lik9]		
113	2042	歸	[gwai1]		
113	2043	歹	[daai2]		
113	2044	死	[sei2]	(又)[si2]	
113	2045	歿	[mut9]		
113	2046	殃	[joeng1]		
113	2047	殆	[toi5]	(又)[doi6]	
114	2048	殊	[syu4]		
114	2049	殉	[seon1]		
114	2050	殘	[caan4]		
114	2051	殖	[zik9]		
114	2052	殤	[soeng1]		
114	2053	殮	[lim5]		
114	2054	殯	[ban3]		
114	2055	殲	[cim1]		
114	2056	段	[dyun6]		
114	2057	殷	[jan1]	殷紅又讀[jin1]	
114	2058	殺	"1)[saat8]:殺敵
2)[saai3]:蕭殺"		
114	2059	殼	[hok8]		
114	2060	毀	[wai2]		
114	2061	殿	[din6]		
114	2062	毅	[ngai6]		
114	2063	毆	[au2]		
114	2064	毋	[mou4]		
114	2065	母	[mou5]		
115	2066	每	[mui5]		
115	2067	毒	[duk9]	(古地名)[duk7]身毒	
115	2068	毓	[juk7]		
115	2069	比	"1)[bei2]:比較
2)[bei3]:比鄰"	朋比又讀[bei6]	
115	2070	毗	[pei4]		
115	2071	毛	[mou4]		
115	2072	毫	[hou4]		
115	2073	毯	[taan2]	(又)[taam2]	
115	2074	毽	[jin2]		
115	2075	氏	[si6]	(古民族名)[zi1]月氏	
115	2076	民	[man4]		
115	2077	氐	[dai1]	根本義讀[dai2]	
115	2078	氓	"[mong4] 或 [man4]"	(古)又讀[mang4]或[maang4]	
115	2079	氖	[naai5]		
116	2080	氛	[fan1]		
116	2081	氟	[fat7]		
116	2082	氣	[hei3]		
116	2083	氧	[joeng5]		
116	2084	氨	[on1]		
116	2085	氦	[hoi6]		
116	2086	氤	[jan1]		
116	2087	氫	[hing1]		
116	2088	氮	[daam6]		
116	2089	氯	[luk9]		
116	2090	氲	[wan1]		
116	2091	水	[seoi2]		
116	2092	永	[wing5]		
116	2093	汁	[zap7]		
116	2094	汀	[ting1]		
116	2095	氾	[faan3]	(古)[faan4]如氾勝之	
116	2096	汗	[hon6]	(古)[hon4]可汗	
116	2097	污	[wu1]		
116	2098	江	[gong1]		
116	2099	池	[ci4]		
116	2100	汞	[hung6]	(又)[hung3]	
116	2101	汕	[saan3]		
116	2102	汝	[jyu5]		
117	2103	汐	[zik9]		
117	2104	沁	[sam3]		
117	2105	沈	"1)[cam4]:浮沈
2)[sam2]:姓沈"		
117	2106	求	[kau4]		
117	2107	沅	[jyun4]		
117	2108	沛	[pui3]		
117	2109	汪	[wong1]		
117	2110	決	[kyut8]		
117	2111	沐	[muk9]		
117	2112	汰	[taai3]		
117	2113	沌	[deon6]		
117	2114	沙	[saa1]		
117	2115	汨	[mik9]		
117	2116	沖	[cung1]		
117	2117	沒	[mut9]		
117	2118	汽	[hei3]		
117	2119	沃	[juk7]		
117	2120	汲	[kap7]		
117	2121	汾	[fan4]		
117	2122	泣	[jap7]		
117	2123	注	[zyu3]		
117	2124	泳	[wing6]		
117	2125	沱	[to4]		
118	2126	泌	[bei3]		
118	2127	泥	"1)[nai4]:泥土
2)[nei6]:拘泥"		
118	2128	河	[ho4]		
118	2129	沽	[gu1]		
118	2130	沼	[ziu2]		
118	2131	沫	[mut9]		
118	2132	法	[faat8]		
118	2133	泓	[wang4]		
118	2134	沸	[fai3]		
118	2135	泰	[taai3]		
118	2136	沾	[zim1]		
118	2137	油	[jau4]		
118	2138	況	[fong3]		
118	2139	沮	[zeoi2]	(古)[zeoi3]沮洳；[zeoi1]沮水	
118	2140	泗	[si3]	(又)[sei3]	
118	2141	泅	[cau4]	(又)[jau4]	
118	2142	泱	[joeng1]		
118	2143	波	[bo1]		
118	2144	沿	[jyun4]		
118	2145	治	[zi6]	(古)[ci4]治家	
118	2146	泡	"1)[paau1]:一泡尿，燈泡
2)[pou5]:泡沫
3)[paau3]:泡影"	泡影又讀[pou5]	
119	2147	泛	[faan3]		
119	2148	泊	[bok9]	湖泊又讀[baak8]	
119	2149	泉	[cyun4]		
119	2150	洋	[joeng4]		
119	2151	洲	[zau1]		
119	2152	洪	[hung4]		
119	2153	津	[zeon1]		
119	2154	洱	"1)[nei2]:普洱
2)[ji5]:（地名）洱海"		
119	2155	洞	[dung6]		
119	2156	洗	[sai2]		
119	2157	活	[wut9]		
119	2158	洽	[hap7]		
119	2159	派	[paai3]		
119	2160	洶	[hung1]		
119	2161	洛	[lok8]		
119	2162	流	[lau4]		
119	2163	浪	[long6]	(水名)[long4]滄浪	
119	2164	涕	[tai3]		
119	2165	涇	[ging1]		
119	2166	浦	[pou2]		
119	2167	浸	[zam3]		
120	2168	浙	[zit8]		
120	2169	消	[siu1]		
120	2170	涓	[gyun1]		
120	2171	浬	[lei5]		
120	2172	涉	[sip8]		
120	2173	海	[hoi2]		
120	2174	浮	[fau4]		
120	2175	浚	[zeon3]	(地名)[seon3]浚縣	
120	2176	浴	[juk9]		
120	2177	浩	[hou6]		
120	2178	涎	[jin4]		
120	2179	涼	[loeng4]		
120	2180	淳	[seon4]		
120	2181	淙	[cung4]	(又)[zung1]	
120	2182	液	[jik9]		
120	2183	淡	[daam6]	(語)[taam5]	
120	2184	淤	[jyu1]	(又)[jyu2]	
120	2185	淚	[leoi6]		
120	2186	深	[sam1]		
120	2187	淺	[cin2]		
120	2188	清	[cing1]		
120	2189	淇	[kei4]		
120	2190	淋	[lam4]		
121	2191	涯	[ngaai4]		
121	2192	涮	[saan3]		
121	2193	淞	[sung1]		
121	2194	淹	[jim1]		
121	2195	淅	[sik7]		
121	2196	淒	[cai1]		
121	2197	渚	[zyu2]		
121	2198	涵	[haam4]		
121	2199	添	[tim1]		
121	2200	淌	[tong2]		
121	2201	淑	[suk9]		
121	2202	涸	[kok8]		
121	2203	混	[wan6]		
121	2204	淵	[jyun1]		
121	2205	淫	[jam4]		
121	2206	淘	[tou4]		
121	2207	淪	[leon4]		
121	2208	淮	[waai4]		
121	2209	淨	[zing6]		
121	2210	淆	[ngaau4]		
121	2211	淄	[zi1]		
121	2212	游	[jau4]		
121	2213	湔	[zin1]		
121	2214	渡	[dou6]		
121	2215	渲	[hyun1]		
122	2216	渾	[wan4]		
122	2217	滋	[zi1]		
122	2218	港	[gong2]		
122	2219	湧	[jung2]		
122	2220	湊	[cau3]		
122	2221	渠	[keoi4]		
122	2222	渥	[ak7]		
122	2223	渣	[zaa1]		
122	2224	湛	[zaam3]		
122	2225	湘	[soeng1]		
122	2226	渤	[but9]		
122	2227	湖	[wu4]		
122	2228	湮	[jan1]		
122	2229	溉	[koi3]		
122	2230	渭	[wai6]		
122	2231	渦	[wo1]	(地名)[gwo1]渦河	
122	2232	湯	[tong1]	(古)[soeng1]浩浩湯湯	
122	2233	渴	[hot8]		
122	2234	湍	[teon1]	(俗)[*cyun2]	
122	2235	渺	[miu5]		
122	2236	測	[cak7]	(又)[caak7]	
122	2237	減	[gaam2]		
122	2238	湃	[baai3]		
122	2239	渝	[jyu4]		
122	2240	渙	[wun6]		
123	2241	溢	[jat9]		
123	2242	溯	[sou3]		
123	2243	滓	[zi2]		
123	2244	溶	[jung4]		
123	2245	滂	[pong4]		
123	2246	源	[jyun4]		
123	2247	溝	[kau1]		
123	2248	滇	[tin4]		
123	2249	滅	[mit9]		
123	2250	溥	[pou2]		
123	2251	溘	[hap9]		
123	2252	溼	[sap7]		
123	2253	溺	"1)[nik9]:溺愛
2)[niu6]:同尿"		
123	2254	溫	[wan1]		
123	2255	滑	[waat9]	(古)[gwat7]滑稽	
123	2256	準	[zeon2]		
123	2257	溜	[lau6]		
123	2258	滄	[cong1]		
123	2259	滔	[tou1]		
123	2260	溪	[kai1]		
123	2261	漳	[zoeng1]		
123	2262	演	[jin2]	(又)[jin5]	
123	2263	滾	[gwan2]		
124	2264	漓	[lei4]		
124	2265	滴	[dik9]	(又)[dik7]	
124	2266	漩	[syun4]		
124	2267	漾	[joeng6]		
124	2268	滬	[wu6]		
124	2269	漬	[zik7]		
124	2270	漏	[lau6]		
124	2271	漂	"1)[piu1]:漂泊
2)[piu3]:漂白，漂亮"		
124	2272	漢	[hon3]		
124	2273	滿	[mun5]		
124	2274	滯	[zai6]		
124	2275	漆	[cat7]		
124	2276	漱	[sau3]		
124	2277	漸	"1)[zim6]:逐漸
2)[zim1]:歐風東漸"		
124	2278	漲	[zoeng3]	漲價又讀[zoeng2]	
124	2279	漣	[lin4]		
124	2280	漕	[cou4]		
124	2281	漠	[mok9]		
124	2282	漫	[maan6]		
124	2283	漿	[zoeng1]		
124	2284	漪	[ji1]		
124	2285	漁	[jyu4]		
125	2286	滲	[sam3]		
125	2287	滌	[dik9]		
125	2288	澈	[cit8]		
125	2289	潼	[tung4]		
125	2290	澄	[cing4]		
125	2291	潑	[put8]		
125	2292	潦	"1)[liu4]:潦倒
2)[lou5]:(古)水潦降"		
125	2293	潔	[git8]		
125	2294	澆	[giu1]		
125	2295	潭	[taam4]		
125	2296	潛	[cim4]		
125	2297	潸	[saan1]		
125	2298	潮	[ciu4]		
125	2299	澎	[paang4]		
125	2300	潺	[saan4]		
125	2301	潤	[jeon6]		
125	2302	澗	[gaan3]		
125	2303	潰	[kui2]	(又)[kui3]	
125	2304	潘	[pun1]		
125	2305	濂	[lim4]		
125	2306	澱	[din6]		
125	2307	澡	[cou3]	(又)[zou2]	
125	2308	濃	[nung4]		
126	2309	澤	[zaak9]		
126	2310	濁	[zuk9]		
126	2311	澧	[lai5]		
126	2312	澳	[ou3]		
126	2313	激	[gik7]		
126	2314	澹	[daam6]	(複姓,湖名)[taam4]澹臺	
126	2315	濘	[ning6]		
126	2316	濱	[ban1]		
126	2317	濟	"1)[zai3]:救濟
2)[zai2]:人才濟濟"		
126	2318	濠	[hou4]		
126	2319	濤	[tou4]		
126	2320	濫	[laam6]		
126	2321	濯	[zok9]		
126	2322	澀	"1)[saap8]:羞澀
2)[gip8]:澀味"		
126	2323	濡	[jyu4]		
126	2324	濛	[mung4]		
126	2325	濬	[zeon3]	(地名)[seon3]濬縣	
126	2326	瀉	[se3]		
126	2327	瀋	[sam2]		
126	2328	瀆	[duk9]		
126	2329	濾	[leoi6]		
126	2330	濺	"1)[zin3]:水花四濺
2)[zin1]:流水濺濺"		
127	2331	瀑	[buk9]		
127	2332	瀏	[lau4]		
127	2333	瀛	[jing4]		
127	2334	瀨	[laai6]		
127	2335	瀚	[hon6]		
127	2336	瀝	[lik9]		
127	2337	瀾	[laan4]		
127	2338	瀟	[siu1]		
127	2339	瀕	[pan4]		
127	2340	瀰	[nei4]	(又)[mei4]	
127	2341	灌	[gun3]		
127	2342	灑	[saa2]		
127	2343	灘	[taan1]		
127	2344	灣	[waan1]		
127	2345	火	[fo2]		
127	2346	灰	[fui1]		
127	2347	灶	[zou3]		
127	2348	灼	[zoek8]		
127	2349	災	[zoi1]		
127	2350	灸	[gau3]		
127	2351	炕	[kong3]		
128	2352	炎	[jim4]		
128	2353	炒	[caau2]		
128	2354	炊	[ceoi1]		
128	2355	炙	[zek8]		
